numero_processo,fluxo,worker_outcome,tst_resultado,tst_codigo,g1_resultado,g2_resultado,tem_g1,tem_g2
00000530920235050002,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00006941920225050006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006225620225130023,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00110385520195150016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000329120235060006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016975820155060351,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110096220205150115,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007558420225020606,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004280720225020262,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007821220215050291,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009521920225120011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205478120215040004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00003398720195120048,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00206415220205040234,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00115908820165150092,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00121264820205150096,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109785720205150013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001979020205020442,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002930820205020442,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10012619620195020046,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116916320155150124,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109748720205150023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002044320235020033,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100840620205150135,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002656820215050012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007992120165050001,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00111784220215150009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010792020155050003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007203520225050291,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103318420225150080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002722020195090012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008614220205010033,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006336020225020254,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104145020225150032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114860820215150097,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110712620225150150,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100605320215150131,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112265420195150014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006094220225020089,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00100777420195150094,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00121178620205150096,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106596320185150109,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003071620195050036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113478120165030027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101471820225150052,G2→TST,INDEFINIDO,Provido,237,,Provimento em Parte,False,True
00007735920215050191,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013752720225020241,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00031252020125020019,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00008654520235120038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007209320215120026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01009932320185010081,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007444820225120039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004682620225120036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006149420215020252,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006294220205020044,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007161920215020446,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008196220205020704,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008451720155020037,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202662620215040231,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019947620175020064,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009345720195020433,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10015255120225020065,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10013794620205020011,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10007295820235020604,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016073420225020372,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10004925620225020443,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015750620225020315,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114835420215150129,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013344120205020464,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011558120205020020,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00125124820155150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002157420195170013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015025420225020373,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001447020235200006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015290820145180141,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009537420215100017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002367020225100003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007380620225020232,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00005885120205100018,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00012207420215120022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002821120215090007,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00121486620205150077,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01004368620225010019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00111832520205150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113226520175150135,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015858420215020606,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006235920215020057,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002944120215020447,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001094120225020714,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002399420235080019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01000287520165010223,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202956120215040333,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003842620215050401,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009530920225020029,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006454820185050028,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004511720215120006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106633520215030140,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008924720215010059,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002725320225050003,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
01011183020185010262,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013010920175020318,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007982320195010010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01007135420215010014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005258620205020323,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007046220185020461,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105358220195030108,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01004712120215010265,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015364220185020511,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007585220205070003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002147820215050005,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00013006020175050026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014135120165050025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007941920185050004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10014304720215020003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009876720215020045,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00000091520225050005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010113320205020077,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000067720225020053,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101081020215150067,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006466820225020445,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007332420235020078,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10007613920225020203,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01016859820165010531,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10004046320205020386,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01018938920165010076,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00117310720135180003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008497420205010341,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006526420235020502,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01018858820175010202,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10020469520225020614,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00117938720205150002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008303220205010062,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005217520215050023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00112094020145180101,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01011646520175010064,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004497220225050017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004988920215050101,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00011990620225120009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008124720225120055,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00001776620225093671,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000488820225060003,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00001942620225170003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01000584420215010059,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00204048020215040008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005234920205050033,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00109195920205030092,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003711020235020082,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010046820175050016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110522420175030087,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004762320215050039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010203020205020421,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202825720225040291,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00010766320135040003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205735020195040004,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004998420175200008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007217520175050006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001649220215120058,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10004637620235020085,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005298920215020323,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10003557120215020035,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10015130720195020012,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10006573020225020047,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011723020215020070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106569320225030015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10008184620225020433,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102920820205150129,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106579720205150085,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004618120235110018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005655620215110014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01005894620195010045,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100334720215030182,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00002500220235210007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000091020225020610,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107216320195030025,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10001627920225020016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10002736520225020080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10013830420225020241,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108709620215030087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106930920225180014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009792020225110014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113287620225150077,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006744520235130014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108299120225030056,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003756120225090872,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109983620215150038,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01001555520215010023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004500520225050002,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00112950520215150083,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
