numero_tst,numero_g1,trt_region,g1_codigo,g1_resultado,tst_resultado,tst_codigo,worker_outcome,core
10003557120215020035,10003554720215020431,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003552021502
10006573020225020047,10006575120225020719,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006572022502
10011723020215020070,10011729120215020373,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011722021502
00106569320225030015,00106569320225030015,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106562022503
10008184620225020433,10008181820225020022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008182022502
00102920820205150129,00102924820205150051,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102922020515
00004618120235110018,00004612320235110005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004612023511
00100334720215030182,00100338020215030171,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00100332021503
10000091020225020610,10000098520225020391,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000092022502
00107216320195030025,00107218820195030049,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00107212019503
10001627920225020016,10001627620225020502,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001622022502
10002736520225020080,10002733720225020445,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10002732022502
10013830420225020241,10013830420225020241,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013832022502
00108709620215030087,00108702620215030078,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108702021503
00106930920225180014,00106930920225180014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106932022518
00009792020225110014,00009793220225110010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009792022511
00113287620225150077,00113288420225150042,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113282022515
01001555520215010023,01001558420215010078,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01001552021501
00004500520225050002,00004500320225050035,UNKNOWN,219,Procedência,Provido,237,PERDEU,00004502022505
00112950520215150083,00112953120215150042,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112952021515
00115668420225150113,00115662920225150099,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00115662022515
10002768020225020060,10002765520225020036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002762022502
00007794220175050018,00007795720175050013,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007792017505
00114243920155010041,00114244920155010264,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00114242015501
01010134120185010072,01010138220185010026,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01010132018501
00000929320225050631,00000925620225050029,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000922022505
00105202320185030020,00105201720185030022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105202018503
10015144920165020221,10015149820165020431,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10015142016502
10011717420195020374,10011715320195020090,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011712019502
10003486420205020601,10003484020205020609,UNKNOWN,221,Procedência em Parte,Provido,237,PERDEU,10003482020502
00105980320205030002,00105980320205030002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105982020503
10005606120225020263,10005609520225020090,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005602022502
00005024220215060023,00005024220215060023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005022021506
10004318620225020447,10004311320225020342,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004312022502
01002444820215010033,01002444820215010033,UNKNOWN,220,Improcedência,Provido,237,GANHOU,01002442021501
00003246920215090004,00003244520215090012,UNKNOWN,219,Procedência,Provido,237,PERDEU,00003242021509
00004503320215050004,00004503720215050132,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004502021505
00005011020185050017,00005011020185050017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005012018505
10003268220215020435,10003267120215020083,UNKNOWN,219,Procedência,Provido,237,PERDEU,10003262021502
00007851420215090013,00007850420215090663,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007852021509
00106071520235030113,00106074620235030038,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106072023503
00010122420225190002,00010122120225190003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00010122022519
00009052620215060018,00009053920215060143,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009052021506
00002420620225120041,00002420620225120041,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002422022512
00002163420225100018,00002163420225100018,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00002162022510
00006247720215100012,00006247720215100012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006242021510
00004326220215100007,00004326220215100007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004322021510
00005780920215100006,00005780920215100006,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005782021510
00004211620225090657,00004217120225090089,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004212022509
00105106820185030055,00105104420185030160,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00105102018503
00002622120165230002,00002622120165230002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002622016523
01001986620175010076,01001980720175010031,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01001982017501
10014652620215020611,10014652620215020611,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10014652021502
00007884220215220001,00007884220215220001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007882021522
00003730620225090965,00003738220225090002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003732022509
01005799220215010057,01005794420215010073,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01005792021501
01023838120175010204,01023838120175010204,UNKNOWN,220,Improcedência,Provido,237,GANHOU,01023832017501
00210265320215040011,00210265320215040011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00210262021504
00206275420215040001,00206275420215040001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206272021504
01001120620235010264,01001124720235010024,UNKNOWN,220,Improcedência,Provido,237,GANHOU,01001122023501
01001823620175010069,01001823620175010069,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01001822017501
01011083820195010201,01011083820195010201,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01011082019501
00210385820215040014,00210385820215040014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00210382021504
00202973120215040333,00202971920215040531,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00202972021504
00112558220155010322,00112558220155010322,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00112552015501
01010386520185010036,01010386520185010036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01010382018501
00203315820215040251,00203311520215040233,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00203312021504
00003313920215050015,00003313920215050015,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003312021505
10012716520205020383,10012711720205020011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012712020502
00002780620235080015,00002780620235080015,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002782023508
10012826820225020466,10012826820225020466,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012822022502
10003431320235020027,10003432420235020088,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003432023502
10023659420175020434,10023658020175020471,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10023652017502
10010740420225020719,10010748020225020241,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010742022502
10001109820195020433,10001109820195020433,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001102019502
10002597820215020351,10002591720215020048,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002592021502
00108438420215150021,00108438420215150021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108432021515
10016090220225020502,10016097820225020703,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10016092022502
10008492920235020046,10008492920235020046,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008492023502
10000961720195020433,10000966620195020061,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000962019502
10000712620225020036,10000715720225020058,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10000712022502
10015217320225020401,10015216820225020241,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10015212022502
00006849220235140004,00006849220235140004,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00006842023514
00011486620175090069,00011486620175090069,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011482017509
00006741020195090010,00006741020195090010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006742019509
00004698420225050010,00004695120225050021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004692022505
00002683520225050029,00002682320225050033,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002682022505
10002411320225020322,10002416920225020465,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002412022502
00001359020215050008,00001359620215050491,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001352021505
00004792720235050194,00004792720235050194,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00004792023505
01003600720215010081,01003600420215010082,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01003602021501
00107124720195150129,00107124120195150034,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107122019515
10006903720235020321,10006905520235020606,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10006902023502
00103569620225150145,00103564020225150099,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103562022515
00102815220235030017,00102815220235030017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102812023503
00200362320205040003,00200360220205040010,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00200362020504
00020763220225120045,00020763220225120045,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00020762022512
00110875020215150041,00110875020215150041,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110872021515
00111381620225150077,00111381620225150077,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00111382022515
00207966120195040017,00207966620195040662,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00207962019504
00005689020215230009,00005689020215230009,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00005682021523
10007292920235020064,10007292820235020032,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007292023502
10003585220225020015,10003585320225020241,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,10003582022502
00208384320205040028,00208388620205040531,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00208382020504
10012669020225020086,10012663520225020363,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012662022502
00105772220225150067,00105773020225150032,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105772022515
10005053820235020502,10005053820235020502,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005052023502
00210090220215040404,00210096920215040511,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00210092021504
10012526520205020381,10012526520205020381,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012522020502
10012687320235020717,10012687320235020717,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012682023502
00002280620235050001,00002280620235050001,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002282023505
00006245720225050020,00006245720225050020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006242022505
10003302920225020001,10003302520225020067,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003302022502
10006529820205020072,10006526520205020083,UNKNOWN,219,Procedência,Provido,237,PERDEU,10006522020502
00000243520185120035,00000243520185120035,UNKNOWN,219,Procedência,Provido,237,PERDEU,00000242018512
00200771320225040781,00200777920225040371,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00200772022504
10007541920225020471,10007543820225020303,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007542022502
10011212120215020716,10011216920215020021,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011212021502
10002014220235020501,10002011220235020608,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002012023502
10020628920175020043,10020622820175020613,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10020622017502
00113130820185150026,00113130720185150091,UNKNOWN,219,Procedência,Provido,237,PERDEU,00113132018515
10005443420225020255,10005449120225020042,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10005442022502
00006814820225050611,00006814820225050611,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00006812022505
00103778720225150140,00103770220225150039,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103772022515
00004895920235120038,00004895920235120038,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004892023512
00007495520225090071,00007495520225090071,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007492022509
00004943220225090513,00004947320225090661,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00004942022509
00002836820235090122,00002836820235090122,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00002832023509
00001273620235090072,00001276120235090872,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00001272023509
00104247320215150115,00104247320215150115,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104242021515
00211892620185040015,00211898420185040028,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00211892018504
10014148020195020709,10014142420195020081,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10014142019502
10005362820215020082,10005361420215020313,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10005362021502
10003585620225020046,10003585320225020241,UNKNOWN,221,Procedência em Parte,Provido,237,PERDEU,10003582022502
10004471520235020444,10004474620235020466,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004472023502
00005474020215050034,00005474320215050421,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005472021505
00011568020165050007,00011569220165050003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011562016505
10007674220225020463,10007676220225020036,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10007672022502
10008199420235020433,10008190520235020301,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10008192023502
00009840520165050019,00009848120165050511,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009842016505
10012549220235020037,10012544620235020602,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10012542023502
10010240320215020431,10010240320215020431,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010242021502
10000338920215020087,10000337520215020221,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000332021502
10003196220225020045,10003190720225020613,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10003192022502
00108297220215150095,00108291820215150113,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108292021515
00004386020235140404,00004386020235140404,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004382023514
00004972020225100105,00004972020225100105,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00004972022510
10011264620215020036,10011264620215020036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011262021502
00010750920205090128,00010750920205090128,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00010752020509
