numero_processo,g1_fonte,g1_resultado,g2_resultado,tst_resultado,worker_outcome,tem_dados_reais_g1,core
10010082620225020201,NENHUMA,,,Desprovido,PERDEU,False,10010082022502
00120634320225150002,NENHUMA,,,Desprovido,PERDEU,False,00120632022515
00109905120225030008,NENHUMA,,,Desprovido,PERDEU,False,00109902022503
00005641520225070025,NENHUMA,,,Desprovido,PERDEU,False,00005642022507
00108718220215150108,NENHUMA,,,Desprovido,PERDEU,False,00108712021515
00102253720215150152,NENHUMA,,,Desprovido,PERDEU,False,00102252021515
00109936220225150043,NENHUMA,,,Desprovido,PERDEU,False,00109932022515
00102327820235030027,NENHUMA,,,Desprovido,PERDEU,False,00102322023503
00001774920245130029,NENHUMA,,,Desprovido,PERDEU,False,00001772024513
00008015520145120004,NENHUMA,,,Provido,GANHOU,False,00008012014512
00000458120245080109,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00000452024508
10003743020225020007,NENHUMA,,,Desprovido,PERDEU,False,10003742022502
00211979520215040403,NENHUMA,,,Desprovido,PERDEU,False,00211972021504
00000765020235050132,NENHUMA,,,Desprovido,PERDEU,False,00000762023505
10012171520215020432,NENHUMA,,,Desprovido,PERDEU,False,10012172021502
00206700520205040331,NENHUMA,,,Desprovido,PERDEU,False,00206702020504
10008264520225020264,NENHUMA,,,Desprovido,PERDEU,False,10008262022502
10020513820225020608,NENHUMA,,,Desprovido,PERDEU,False,10020512022502
00207850420205040015,NENHUMA,,,Desprovido,PERDEU,False,00207852020504
00003485120235120002,NENHUMA,,,Desprovido,PERDEU,False,00003482023512
00008094220225120007,NENHUMA,,,Desprovido,PERDEU,False,00008092022512
00205956220215040029,NENHUMA,,,Provido,GANHOU,False,00205952021504
00212652120215040411,NENHUMA,,,Desprovido,PERDEU,False,00212652021504
00206350820205040020,NENHUMA,,,Desprovido,PERDEU,False,00206352020504
00203210220225040373,NENHUMA,,,Desprovido,PERDEU,False,00203212022504
00100224320245030075,NENHUMA,,,Provido,GANHOU,False,00100222024503
00001244020215050015,NENHUMA,,,Provido,GANHOU,False,00001242021505
00001715320215050002,NENHUMA,,,Desprovido,PERDEU,False,00001712021505
00205259020225040811,NENHUMA,,,Desprovido,PERDEU,False,00205252022504
00206446120215040334,NENHUMA,,,Provido,GANHOU,False,00206442021504
10008047120235020063,NENHUMA,,,Desprovido,PERDEU,False,10008042023502
00107480620235030090,NENHUMA,,,Desprovido,PERDEU,False,00107482023503
10004554920235020037,NENHUMA,,,Desprovido,PERDEU,False,10004552023502
00010313620195100018,NENHUMA,,,Desprovido,PERDEU,False,00010312019510
00010178720115020072,NENHUMA,,,Desprovido,PERDEU,False,00010172011502
00114047320195030131,NENHUMA,,,Desprovido,PERDEU,False,00114042019503
00006543820175050030,NENHUMA,,,Desprovido,PERDEU,False,00006542017505
00007973620155020303,NENHUMA,,,Desprovido,PERDEU,False,00007972015502
00104088020225030160,NENHUMA,,,Provido,GANHOU,False,00104082022503
10001344520235020059,NENHUMA,,,Desprovido,PERDEU,False,10001342023502
00206481820225040511,NENHUMA,,,Desprovido,PERDEU,False,00206482022504
00200532820215040002,NENHUMA,,,Desprovido,PERDEU,False,00200532021504
00108697120225030089,NENHUMA,,,Desprovido,PERDEU,False,00108692022503
00112149020225150125,NENHUMA,,,Desprovido,PERDEU,False,00112142022515
00001567820235090010,NENHUMA,,,Desprovido,PERDEU,False,00001562023509
00004128420225050004,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00004122022505
00004720420215050033,NENHUMA,,,Desprovido,PERDEU,False,00004722021505
10003891920165020036,NENHUMA,,,Provido,GANHOU,False,10003892016502
10005435320235020016,NENHUMA,,,Desprovido,PERDEU,False,10005432023502
00000873620235050017,NENHUMA,,,Desprovido,PERDEU,False,00000872023505
00100957520235030034,NENHUMA,,,Desprovido,PERDEU,False,00100952023503
00109118620225030165,NENHUMA,,,Desprovido,PERDEU,False,00109112022503
00105528320235180004,NENHUMA,,,Desprovido,PERDEU,False,00105522023518
00202215320225040371,NENHUMA,,,Desprovido,PERDEU,False,00202212022504
00208061420195040403,NENHUMA,,,Desprovido,PERDEU,False,00208062019504
00014915720155020027,NENHUMA,,,Desprovido,PERDEU,False,00014912015502
10009354520215020086,NENHUMA,,,Desprovido,PERDEU,False,10009352021502
10005824620215020331,NENHUMA,,,Desprovido,PERDEU,False,10005822021502
00102539320215150058,NENHUMA,,,Desprovido,PERDEU,False,00102532021515
00106300420235030034,NENHUMA,,,Desprovido,PERDEU,False,00106302023503
10006056420235020446,NENHUMA,,,Desprovido,PERDEU,False,10006052023502
00108127320165150107,NENHUMA,,,Desprovido,PERDEU,False,00108122016515
00116249420205150004,NENHUMA,,,Desprovido,PERDEU,False,00116242020515
10011525620235020074,NENHUMA,,,Desprovido,PERDEU,False,10011522023502
00106528820225150058,NENHUMA,,,Desprovido,PERDEU,False,00106522022515
00004738620215050033,NENHUMA,,,Desprovido,PERDEU,False,00004732021505
10001620520215020052,NENHUMA,,,Desprovido,PERDEU,False,10001622021502
00004463720205050131,NENHUMA,,,Desprovido,PERDEU,False,00004462020505
10008735420215020005,NENHUMA,,,Desprovido,PERDEU,False,10008732021502
10002420620235020502,NENHUMA,,,Desprovido,PERDEU,False,10002422023502
00002454720215050022,NENHUMA,,,Desprovido,PERDEU,False,00002452021505
00000717120225050032,G2_REAL,Procedência,,Provido,PERDEU,True,00000712022505
00112991220225150114,NENHUMA,,,Desprovido,PERDEU,False,00112992022515
00121092920185150016,NENHUMA,,,Desprovido,PERDEU,False,00121092018515
00004924820145040233,NENHUMA,,,Desprovido,PERDEU,False,00004922014504
00200786120225040372,NENHUMA,,,Desprovido,PERDEU,False,00200782022504
10013243020225020301,NENHUMA,,,Desprovido,PERDEU,False,10013242022502
01010969120175010072,NENHUMA,,,Desprovido,PERDEU,False,01010962017501
00128669520225150076,NENHUMA,,,Desprovido,PERDEU,False,00128662022515
00204263220235040732,NENHUMA,,,Desprovido,PERDEU,False,00204262023504
00013914720115020026,NENHUMA,,,Desprovido,PERDEU,False,00013912011502
00102191020225150115,NENHUMA,,,Desprovido,PERDEU,False,00102192022515
00205138220205040282,NENHUMA,,,Desprovido,PERDEU,False,00205132020504
10009436320215020040,NENHUMA,,,Desprovido,PERDEU,False,10009432021502
00204008420225040662,NENHUMA,,,Desprovido,PERDEU,False,00204002022504
10009291420235020039,NENHUMA,,,Desprovido,PERDEU,False,10009292023502
10004195620235020441,NENHUMA,,,Desprovido,PERDEU,False,10004192023502
00109697320225030138,NENHUMA,,,Desprovido,PERDEU,False,00109692022503
00005291820235080017,NENHUMA,,,Desprovido,PERDEU,False,00005292023508
00009554020225090016,NENHUMA,,,Desprovido,PERDEU,False,00009552022509
10007228920235020079,NENHUMA,,,Desprovido,PERDEU,False,10007222023502
00003624020235090965,NENHUMA,,,Desprovido,PERDEU,False,00003622023509
00109388620225030030,NENHUMA,,,Desprovido,PERDEU,False,00109382022503
01426009520025160004,NENHUMA,,,Desprovido,PERDEU,False,01426002002516
00016850820135200001,NENHUMA,,,Desprovido,PERDEU,False,00016852013520
00117409320225150113,NENHUMA,,,Desprovido,PERDEU,False,00117402022515
10003111720235020606,NENHUMA,,,Provido,GANHOU,False,10003112023502
00169341820205160016,NENHUMA,,,Desprovido,PERDEU,False,00169342020516
10007738520205020603,NENHUMA,,,Desprovido,PERDEU,False,10007732020502
00129103020175150096,NENHUMA,,,Desprovido,PERDEU,False,00129102017515
00003086920235110011,NENHUMA,,,Desprovido,PERDEU,False,00003082023511
00203556720205040010,NENHUMA,,,Desprovido,PERDEU,False,00203552020504
10000900420235020713,NENHUMA,,,Desprovido,PERDEU,False,10000902023502
00102493020225150023,NENHUMA,,,Desprovido,PERDEU,False,00102492022515
01020031920165010002,NENHUMA,,,Desprovido,PERDEU,False,01020032016501
00107756220215150142,NENHUMA,,,Desprovido,PERDEU,False,00107752021515
00101315120175030027,NENHUMA,,,Desprovido,PERDEU,False,00101312017503
00244152720235240041,NENHUMA,,,Desprovido,PERDEU,False,00244152023524
00007905020165050101,NENHUMA,,,Desprovido,PERDEU,False,00007902016505
00110301620235150153,NENHUMA,,,Desprovido,PERDEU,False,00110302023515
00107278320225030019,NENHUMA,,,Desprovido,PERDEU,False,00107272022503
00006491920235060146,NENHUMA,,,Desprovido,PERDEU,False,00006492023506
10013873020225020083,NENHUMA,,,Desprovido,PERDEU,False,10013872022502
00004003920235050003,NENHUMA,,,Desprovido,PERDEU,False,00004002023505
00109244620215150146,NENHUMA,,,Provido,GANHOU,False,00109242021515
00208387020215040331,NENHUMA,,,Desprovido,PERDEU,False,00208382021504
10011331020235020055,NENHUMA,,,Desprovido,PERDEU,False,10011332023502
00105845220225150022,NENHUMA,,,Desprovido,PERDEU,False,00105842022515
10010514520225020303,NENHUMA,,,Desprovido,PERDEU,False,10010512022502
10003488420235020043,NENHUMA,,,Desprovido,PERDEU,False,10003482023502
10001595820235020447,NENHUMA,,,Desprovido,PERDEU,False,10001592023502
00113353920195150056,NENHUMA,,,Desprovido,PERDEU,False,00113352019515
00200336620215040251,NENHUMA,,,Desprovido,PERDEU,False,00200332021504
00202213020215040002,NENHUMA,,,Desprovido,PERDEU,False,00202212021504
00208501120205040011,NENHUMA,,,Desprovido,PERDEU,False,00208502020504
00201310420215040008,NENHUMA,,,Desprovido,PERDEU,False,00201312021504
01002389320215010242,NENHUMA,,,Desprovido,PERDEU,False,01002382021501
10012681520235020607,NENHUMA,,,Desprovido,PERDEU,False,10012682023502
10015681920155020716,NENHUMA,,,Desprovido,PERDEU,False,10015682015502
10021785120235020604,NENHUMA,,,Desprovido,PERDEU,False,10021782023502
01009538920195010571,NENHUMA,,,Desprovido,PERDEU,False,01009532019501
10011382820235020703,NENHUMA,,,Desprovido,PERDEU,False,10011382023502
00000152520235140041,NENHUMA,,,Desprovido,PERDEU,False,00000152023514
01010280520185010009,NENHUMA,,,Desprovido,PERDEU,False,01010282018501
10000251520215020087,NENHUMA,,,Provido,GANHOU,False,10000252021502
10005721020235020435,NENHUMA,,,Desprovido,PERDEU,False,10005722023502
00109459220225150079,NENHUMA,,,Desprovido,PERDEU,False,00109452022515
10014195820225020431,NENHUMA,,,Provido,GANHOU,False,10014192022502
00101171320225150042,NENHUMA,,,Desprovido,PERDEU,False,00101172022515
10011312620205020029,NENHUMA,,,Desprovido,PERDEU,False,10011312020502
00113727420215150063,NENHUMA,,,Desprovido,PERDEU,False,00113722021515
00110597920215150042,NENHUMA,,,Desprovido,PERDEU,False,00110592021515
01013177120185010482,NENHUMA,,,Desprovido,PERDEU,False,01013172018501
00009849220225170008,NENHUMA,,,Desprovido,PERDEU,False,00009842022517
10017361220225020381,NENHUMA,,,Desprovido,PERDEU,False,10017362022502
10000570520225020016,NENHUMA,,,Desprovido,PERDEU,False,10000572022502
00114918720235030131,NENHUMA,,,Desprovido,PERDEU,False,00114912023503
01022541020175010032,NENHUMA,,,Desprovido,PERDEU,False,01022542017501
10004335620165020030,NENHUMA,,,Desprovido,PERDEU,False,10004332016502
00001599420235110101,NENHUMA,,,Desprovido,PERDEU,False,00001592023511
00100223620235180083,NENHUMA,,,Desprovido,PERDEU,False,00100222023518
10001273920225020075,NENHUMA,,,Desprovido,PERDEU,False,10001272022502
10016763420225020706,NENHUMA,,,Desprovido,PERDEU,False,10016762022502
10000419120175020027,NENHUMA,,,Desprovido,PERDEU,False,10000412017502
10000146620165020602,NENHUMA,,,Desprovido,PERDEU,False,10000142016502
10001053320225020381,NENHUMA,,,Desprovido,PERDEU,False,10001052022502
00122196820175150014,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00122192017515
00118654020215150002,NENHUMA,,,Desprovido,PERDEU,False,00118652021515
00003453220225050033,G2_REAL,Procedência,,Desprovido,GANHOU,True,00003452022505
10003922820225020241,NENHUMA,,,Desprovido,PERDEU,False,10003922022502
00001999720225060021,NENHUMA,,,Desprovido,PERDEU,False,00001992022506
00102280220235150029,NENHUMA,,,Desprovido,PERDEU,False,00102282023515
00006706420225050014,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00006702022505
00011930220155050021,NENHUMA,,,Provido,GANHOU,False,00011932015505
10010095120225020511,NENHUMA,,,Desprovido,PERDEU,False,10010092022502
10010172720215020264,NENHUMA,,,Desprovido,PERDEU,False,10010172021502
10016657820225020035,NENHUMA,,,Desprovido,PERDEU,False,10016652022502
10020333820225020601,NENHUMA,,,Desprovido,PERDEU,False,10020332022502
10004315020205020708,NENHUMA,,,Desprovido,PERDEU,False,10004312020502
00007148820155020442,NENHUMA,,,Provido,GANHOU,False,00007142015502
00104691620225150124,NENHUMA,,,Desprovido,PERDEU,False,00104692022515
10005683620235020026,NENHUMA,,,Desprovido,PERDEU,False,10005682023502
00113412420235030029,NENHUMA,,,Desprovido,PERDEU,False,00113412023503
10008657120235020049,NENHUMA,,,Desprovido,PERDEU,False,10008652023502
00005651720225230037,NENHUMA,,,Desprovido,PERDEU,False,00005652022523
00012598620145080003,NENHUMA,,,Desprovido,PERDEU,False,00012592014508
10013867720235020061,NENHUMA,,,Desprovido,PERDEU,False,10013862023502
10015798020195020466,NENHUMA,,,Desprovido,PERDEU,False,10015792019502
10016065920225020013,NENHUMA,,,Provido,GANHOU,False,10016062022502
00203129720215040333,NENHUMA,,,Desprovido,PERDEU,False,00203122021504
10011180620215020057,NENHUMA,,,Desprovido,PERDEU,False,10011182021502
00006611420235060411,NENHUMA,,,Desprovido,PERDEU,False,00006612023506
00209917520215040211,NENHUMA,,,Desprovido,PERDEU,False,00209912021504
00014108720225220001,NENHUMA,,,Desprovido,PERDEU,False,00014102022522
01010544520195010016,NENHUMA,,,Desprovido,PERDEU,False,01010542019501
10010632720225020443,NENHUMA,,,Desprovido,PERDEU,False,10010632022502
01009780220215010226,NENHUMA,,,Desprovido,PERDEU,False,01009782021501
10013947920215020043,NENHUMA,,,Desprovido,PERDEU,False,10013942021502
00113819520225150129,NENHUMA,,,Desprovido,PERDEU,False,00113812022515
10016899820195020201,NENHUMA,,,Desprovido,PERDEU,False,10016892019502
01008144920205010007,NENHUMA,,,Desprovido,PERDEU,False,01008142020501
00006341720175080013,NENHUMA,,,Desprovido,PERDEU,False,00006342017508
00002638120195050008,NENHUMA,,,Desprovido,PERDEU,False,00002632019505
10010386420215020082,NENHUMA,,,Desprovido,PERDEU,False,10010382021502
10003430920235020481,NENHUMA,,,Desprovido,PERDEU,False,10003432023502
10009516020235020043,NENHUMA,,,Desprovido,PERDEU,False,10009512023502
10014339520225020090,NENHUMA,,,Desprovido,PERDEU,False,10014332022502
10010279020175020012,NENHUMA,,,Desprovido,PERDEU,False,10010272017502
00113158220215150022,NENHUMA,,,Desprovido,PERDEU,False,00113152021515
10018007120225020203,NENHUMA,,,Provido,GANHOU,False,10018002022502
00117272420175150096,G2_REAL,Procedência em Parte,,Desprovido,GANHOU,True,00117272017515
10016178020225020242,NENHUMA,,,Desprovido,PERDEU,False,10016172022502
00100286220235180012,NENHUMA,,,Desprovido,PERDEU,False,00100282023518
10010000620225020086,NENHUMA,,,Desprovido,PERDEU,False,10010002022502
00005417320215100008,NENHUMA,,,Desprovido,PERDEU,False,00005412021510
00011922020215100101,NENHUMA,,,Desprovido,PERDEU,False,00011922021510
00006757220225100006,NENHUMA,,,Desprovido,PERDEU,False,00006752022510
00005451320175100021,NENHUMA,,,Desprovido,PERDEU,False,00005452017510
00103664420205150135,NENHUMA,,,Desprovido,PERDEU,False,00103662020515
00249169220235240004,NENHUMA,,,Desprovido,PERDEU,False,00249162023524
10006761720225020603,NENHUMA,,,Desprovido,PERDEU,False,10006762022502
10014776120225020043,NENHUMA,,,Desprovido,PERDEU,False,10014772022502
10005523720225020020,NENHUMA,,,Desprovido,PERDEU,False,10005522022502
00005369220235090013,NENHUMA,,,Desprovido,PERDEU,False,00005362023509
01001362320175010077,NENHUMA,,,Desprovido,PERDEU,False,01001362017501
10006195920235020604,NENHUMA,,,Provido,GANHOU,False,10006192023502
10004688220235020252,NENHUMA,,,Provido,GANHOU,False,10004682023502
00107695320225150099,NENHUMA,,,Desprovido,PERDEU,False,00107692022515
00102217920235030017,NENHUMA,,,Desprovido,PERDEU,False,00102212023503
00100749820225150067,NENHUMA,,,Provido,GANHOU,False,00100742022515
10009952520225020331,NENHUMA,,,Desprovido,PERDEU,False,10009952022502
00005013120225050191,G2_REAL,Improcedência,,Desprovido,PERDEU,True,00005012022505
10008220320235020707,NENHUMA,,,Provido,GANHOU,False,10008222023502
10001244720225020443,NENHUMA,,,Desprovido,PERDEU,False,10001242022502
10018345220225020007,NENHUMA,,,Desprovido,PERDEU,False,10018342022502
00009123820235190001,NENHUMA,,,Desprovido,PERDEU,False,00009122023519
00103733220225150146,NENHUMA,,,Desprovido,PERDEU,False,00103732022515
00005105820235100016,NENHUMA,,,Provido,GANHOU,False,00005102023510
00004196720225120041,NENHUMA,,,Provido,GANHOU,False,00004192022512
00014737220225090002,NENHUMA,,,Desprovido,PERDEU,False,00014732022509
00006697720225090011,NENHUMA,,,Desprovido,PERDEU,False,00006692022509
10001563620225020028,NENHUMA,,,Desprovido,PERDEU,False,10001562022502
00019472920155020052,NENHUMA,,,Desprovido,PERDEU,False,00019472015502
10013222820215020711,NENHUMA,,,Desprovido,PERDEU,False,10013222021502
10004429820235020603,NENHUMA,,,Desprovido,PERDEU,False,10004422023502
10012156920225020057,NENHUMA,,,Provido,GANHOU,False,10012152022502
00105277220235030009,NENHUMA,,,Desprovido,PERDEU,False,00105272023503
00103235620215030087,NENHUMA,,,Desprovido,PERDEU,False,00103232021503
00108037320195150021,NENHUMA,,,Desprovido,PERDEU,False,00108032019515
01262008020095020026,NENHUMA,,,Desprovido,PERDEU,False,01262002009502
00005318920215050033,NENHUMA,,,Provido,GANHOU,False,00005312021505
00004992120235140403,NENHUMA,,,Desprovido,PERDEU,False,00004992023514
10008251820225020472,NENHUMA,,,Desprovido,PERDEU,False,10008252022502
00112816420215150004,NENHUMA,,,Desprovido,PERDEU,False,00112812021515
00002136520235050024,TST_PRESERVADO,Procedência,Provimento,Provido,PERDEU,True,00002132023505
00003984020235090009,NENHUMA,,,Desprovido,PERDEU,False,00003982023509
01007353320215010008,NENHUMA,,,Desprovido,PERDEU,False,01007352021501
10002205720245020713,NENHUMA,,,Provido,GANHOU,False,10002202024502
00104617420235030112,NENHUMA,,,Desprovido,PERDEU,False,00104612023503
00105642720235030033,NENHUMA,,,Desprovido,PERDEU,False,00105642023503
